iter	Logloss
339	0.02144431416
340	0.02134082875
341	0.02131455417
342	0.02125213171
343	0.0212282622
344	0.02119474991
345	0.0210989035
346	0.02108367875
347	0.02104128598
348	0.02100197262
349	0.02099713374
350	0.02094800366
351	0.02092606727
352	0.02089509742
353	0.02087462651
354	0.02086042107
355	0.02072236765
356	0.02069782978
357	0.02067959816
358	0.02064024294
359	0.02063926933
360	0.0205912996
361	0.02057944244
362	0.02055027069
363	0.02046589596
364	0.02045895071
365	0.02042981969
366	0.02041887948
367	0.0203623208
368	0.02032482713
369	0.02029786278
370	0.02021888015
371	0.02014508528
372	0.02014386526
373	0.02007489177
374	0.02005677769
375	0.02004817532
376	0.01994039763
377	0.01992128232
378	0.01992043661
379	0.01986786322
380	0.01980253147
381	0.01975141435
382	0.01968173992
383	0.0195622169
384	0.01954248308
385	0.01947378137
386	0.01946382219
387	0.01946172918
388	0.01945704388
389	0.01940025562
390	0.0192967289
391	0.0192677284
392	0.01920184651
393	0.01917568679
394	0.01914904378
395	0.01914731926
396	0.01910094978
397	0.0190689425
398	0.01901163713
399	0.01900807255
400	0.01899177975
401	0.01898136553
402	0.01896942709
403	0.01892157513
404	0.01891817376
405	0.01883547403
406	0.01881449097
407	0.01879978924
408	0.018798187
409	0.01873155757
410	0.01867797543
411	0.01867736218
412	0.01867591289
413	0.01862391758
414	0.01857593254
415	0.01857401022
416	0.01855519315
417	0.01852638407
418	0.01849233084
419	0.01847493768
420	0.01840414482
421	0.01834732176
422	0.01830733441
423	0.01821028806
424	0.01820624996
425	0.01812908009
426	0.01812457693
427	0.01809182257
428	0.01805329207
429	0.01800061886
430	0.01799916483
431	0.01799841053
432	0.01794692557
433	0.01794551469
434	0.01794422803
435	0.01790669755
436	0.01786966562
437	0.01786304077
438	0.01783268934
439	0.01782960786
440	0.01781415363
441	0.01779829445
442	0.01777636032
443	0.0177279242
444	0.0176900714
445	0.01765087912
446	0.01764936532
447	0.01762500152
448	0.01761489919
449	0.01758883012
450	0.01758765881
451	0.01757391976
452	0.01756609868
453	0.01754143541
454	0.01753429375
455	0.01752933593
456	0.01747090565
457	0.01739296742
458	0.0173913641
459	0.01735896516
460	0.01730296365
461	0.01723018216
462	0.01719476903
463	0.01716168807
464	0.01715849106
465	0.01713303681
466	0.01710141291
467	0.01707231108
468	0.01707049376
469	0.01706688399
470	0.01706188627
471	0.01702637375
472	0.01701474351
473	0.01699240882
474	0.01694099981
475	0.01691217064
476	0.01688728914
477	0.01688390457
478	0.01685135437
479	0.01682400784
480	0.01681411374
481	0.01681099088
482	0.01677898213
483	0.0167588183
484	0.01673715371
485	0.01671345805
486	0.0167013411
487	0.01667467587
488	0.01667016077
489	0.01664034846
490	0.01662896109
491	0.01660656566
492	0.01660388905
493	0.01657585588
494	0.01653587508
495	0.01651927614
496	0.01649355173
497	0.01648641008
498	0.01643553007
499	0.01641409971
500	0.01638228242
501	0.0163579332
502	0.01633016685
503	0.01625475534
504	0.01625316753
505	0.0161891499
506	0.01618603551
507	0.01616768342
508	0.01610934
509	0.01609486011
510	0.01607274589
511	0.01605867474
512	0.01601336727
513	0.01597407335
514	0.01591974528
515	0.01586934753
516	0.01584650794
517	0.01574948271
518	0.01572763361
519	0.01570859177
520	0.01570723776
521	0.01570459414
522	0.01569751472
523	0.01568409531
524	0.01566329345
525	0.01563330424
526	0.01555144639
527	0.01553164356
528	0.01551249653
529	0.01545073641
530	0.01544207734
531	0.01539486622
532	0.01537730899
533	0.01536152183
534	0.01536089421
535	0.01528524166
536	0.01518669471
537	0.0151697261
538	0.01516309235
539	0.01515112443
540	0.01512250032
541	0.01511480967
542	0.01511055549
543	0.01507186815
544	0.01506061257
545	0.01504499727
546	0.01503050455
547	0.01495154435
548	0.01490106938
549	0.01483378695
550	0.01478053068
551	0.01476338969
552	0.01475623662
553	0.01475545961
554	0.01472761961
555	0.01469767069
556	0.01464752876
557	0.0146334278
558	0.01460437129
559	0.01459957149
560	0.01458595111
561	0.01458081752
562	0.0145670835
563	0.01455744673
564	0.01454988601
565	0.01448795725
566	0.01448072695
567	0.01445886874
568	0.01445836838
569	0.0144450181
570	0.01443252715
571	0.01442109797
572	0.01441764327
573	0.01441224092
574	0.01439390453
575	0.01438092357
576	0.01435431413
577	0.01434729054
578	0.0142924793
579	0.01426824706
580	0.01426767187
581	0.01419925675
582	0.01414933382
583	0.01409532936
584	0.01409069574
585	0.01408754761
586	0.01406378543
587	0.01404209072
588	0.01401138213
589	0.01398769766
590	0.01396346908
591	0.01392717498
592	0.01392501314
593	0.01391022877
594	0.01389344792
595	0.01388768751
596	0.01388251218
597	0.01387007096
598	0.01384198346
599	0.01381976501
600	0.01380786314
601	0.01380271595
602	0.01376688376
603	0.01376544199
604	0.01375054229
605	0.01373724781
606	0.0137031114
607	0.013670365
608	0.01364215138
609	0.01361971799
610	0.01357461304
611	0.0135723669
612	0.01354675072
613	0.01353254392
614	0.01352454818
615	0.01351415028
616	0.01349216318
617	0.01346891774
618	0.01345412767
619	0.0134414683
620	0.01342913015
621	0.01341044617
622	0.01339329866
623	0.01339235742
624	0.01339035832
625	0.01337164122
626	0.01333383966
627	0.01333159948
628	0.0133014546
629	0.01328652032
630	0.01327487834
631	0.01319726511
632	0.01318332442
633	0.01315339181
634	0.01314186756
635	0.01313912077
636	0.01312197076
637	0.01312099628
638	0.01311355749
639	0.01302971793
640	0.01302512177
641	0.01298220231
642	0.01297831736
643	0.01296414845
644	0.01296052821
645	0.01289708116
646	0.01289019867
647	0.01287478152
648	0.0128610052
649	0.01283672254
650	0.01282569327
651	0.0128138685
652	0.01280461654
653	0.01278348494
654	0.01277077045
655	0.01269754368
656	0.01268175666
657	0.01267154237
658	0.01266501464
659	0.01263665254
660	0.01263248525
661	0.01259725028
662	0.01257389249
663	0.01256140379
664	0.01256075365
665	0.01255184372
666	0.01254050074
667	0.01253726295
668	0.01250222006
669	0.01250159849
670	0.01246831773
671	0.01245764613
672	0.01243115646
673	0.01242614548
674	0.0124093073
675	0.01239784807
676	0.01233898068
677	0.01233838203
678	0.01232525727
679	0.01231490275
680	0.01230679491
681	0.01229495222
682	0.01228890657
683	0.01227854658
684	0.01227791228
685	0.01224566905
686	0.0122364345
687	0.01223139753
688	0.01222357566
689	0.01221930182
690	0.01221512496
691	0.01220765244
692	0.0121825387
693	0.01216102016
694	0.01215814045
695	0.01215597393
696	0.01214571665
697	0.01207804798
698	0.01205317865
699	0.01203156666
700	0.01201936885
701	0.01201033324
702	0.01200150902
703	0.01199672767
704	0.01194368104
705	0.01192067529
706	0.01190116918
707	0.01187971543
708	0.01183160262
709	0.01179720041
710	0.01178915715
711	0.01178160199
712	0.01177313315
713	0.01176437386
714	0.01174660031
715	0.01173743378
716	0.01167712269
717	0.01166642058
718	0.01163467628
719	0.01160293521
720	0.0115996328
721	0.01159166285
722	0.01158559764
723	0.01157724509
724	0.01155907621
725	0.01153310054
726	0.01152498373
727	0.01151940251
728	0.0115089246
729	0.01150705391
730	0.01150179533
731	0.01148884738
732	0.01147880629
733	0.01146933899
734	0.01145948337
735	0.01143108744
736	0.01143062413
737	0.01141882402
738	0.0114097935
739	0.01137429327
740	0.01136570729
741	0.0113637455
742	0.01134544529
743	0.01132104927
744	0.01131704709
745	0.0112985932
746	0.01129577077
747	0.01128991966
748	0.01128399337
749	0.01127690616
750	0.01126669082
751	0.01121968873
752	0.01120950507
753	0.01120435773
754	0.01120069993
755	0.01119982848
756	0.01115674759
757	0.01114859693
758	0.01112711137
759	0.01109622598
760	0.01107847511
761	0.01107370327
762	0.01106634036
763	0.01101375689
764	0.01099417251
765	0.01097326224
766	0.01096956979
767	0.01096018416
768	0.01094833893
769	0.01094236467
770	0.01093613696
771	0.01092908297
772	0.01092036986
773	0.01089050129
774	0.01088274175
775	0.01087436875
776	0.01086655587
777	0.01085783031
778	0.01085076476
779	0.01084417165
780	0.0108375519
781	0.01082538863
782	0.01081794525
783	0.01080847036
784	0.01078796965
785	0.01078300946
786	0.01077581978
787	0.01073407519
788	0.01070265246
789	0.01069647765
790	0.01068231903
791	0.01063026166
792	0.01062152806
793	0.01061681498
794	0.010608835
795	0.01057890803
796	0.01053579913
797	0.01049866398
798	0.01047888436
799	0.01045086685
800	0.01044658039
801	0.01043242227
802	0.01042633248
803	0.01040772592
804	0.0104001043
805	0.01036933537
806	0.01034029411
807	0.01033322372
808	0.01032671778
809	0.0102824187
810	0.01028206099
811	0.0102731514
812	0.01026646881
813	0.01026599598
814	0.01022551213
815	0.01021817603
816	0.01021537442
817	0.0102060241
818	0.01019056725
819	0.01018564834
820	0.01018101793
821	0.01015679367
822	0.01015381476
823	0.0101533764
824	0.01014636745
825	0.01012844376
826	0.01010908267
827	0.01009733072
828	0.01005430441
829	0.01004237687
830	0.01002997267
831	0.01002555338
832	0.01001721091
833	0.009978898515
834	0.009958583981
835	0.009954836941
836	0.009947680786
837	0.009940103298
838	0.009939096004
839	0.009937419231
840	0.009933654991
841	0.009930622436
842	0.009925137944
843	0.0099172848
844	0.009912737264
845	0.009908777813
846	0.009894878262
847	0.009889098719
848	0.009881057944
849	0.009869406284
850	0.009855284179
851	0.009849944677
852	0.009814297021
853	0.009803576303
854	0.009797421187
855	0.00978592391
856	0.009785239924
857	0.009778078804
858	0.009736022507
859	0.009731095081
860	0.009727634249
861	0.009721073684
862	0.009720865168
863	0.009712883014
864	0.009689023701
865	0.009688708174
866	0.009644740683
867	0.009636691611
868	0.009636063378
869	0.009605539627
870	0.009577533782
871	0.009573387826
872	0.009569835238
873	0.009569236444
874	0.009568655535
875	0.00954286855
876	0.009537677155
877	0.009533288343
878	0.009531749072
879	0.009529389287
880	0.009484605124
881	0.009467169677
882	0.00945992329
883	0.009459324607
884	0.009426377233
885	0.009416997715
886	0.009408081637
887	0.009397833221
888	0.009393375532
889	0.009390458868
890	0.009380667506
891	0.009367949007
892	0.009361447169
893	0.009351876306
894	0.009350284414
895	0.009337932531
896	0.009314640468
897	0.00931169416
898	0.009304377137
899	0.009288987214
900	0.009288051757
901	0.009280279494
902	0.009275443336
903	0.009249795583
904	0.00923414128
905	0.009220535415
906	0.009213544835
907	0.00920833688
908	0.009203249184
909	0.009194966137
910	0.009194718015
911	0.009184453234
912	0.009166197106
913	0.009142347798
914	0.009135631762
915	0.009129917249
916	0.009129753961
917	0.009120188984
918	0.009112632859
919	0.009073331437
920	0.009032177785
921	0.00902606769
922	0.00901669425
923	0.00901006491
924	0.008999776651
925	0.0089881524
926	0.008984186257
927	0.008978967369
928	0.008972471284
929	0.008957675783
930	0.00895671631
931	0.008937126964
932	0.008910433018
933	0.008906054388
934	0.008903444629
935	0.008897715337
936	0.008862049902
937	0.00882477362
938	0.008797325453
939	0.008782550772
940	0.008771651925
941	0.008766076885
942	0.008765705694
943	0.008753642503
944	0.008753329669
945	0.008748736408
946	0.008744409355
947	0.008742608665
948	0.00874233706
949	0.008741976072
950	0.008741467798
951	0.008724618646
952	0.008701371398
953	0.008687651648
954	0.008679859693
955	0.008670739715
956	0.008664789541
957	0.00866459583
958	0.008657044588
959	0.008643042704
960	0.008638316443
961	0.008634357264
962	0.008634047815
963	0.008629807746
964	0.008619530546
965	0.008605710091
966	0.008605216201
967	0.008605014614
968	0.008604544489
969	0.00860106508
970	0.008586096596
971	0.00856445353
972	0.008551596449
973	0.008540710947
974	0.008540206125
975	0.008537825628
976	0.008537461994
977	0.008535192078
978	0.008518341513
979	0.008514361273
980	0.008508283372
981	0.008503357943
982	0.008503060365
983	0.008494316359
984	0.008488577365
985	0.008485505395
986	0.008462271032
987	0.00843160265
988	0.008418031206
989	0.008415239049
990	0.008414006038
991	0.008413538868
992	0.008408679374
993	0.008405395949
994	0.008395420558
995	0.008390863353
996	0.008388934556
997	0.008388742411
998	0.008380044953
999	0.008368943339
